pid,name,year_month,prod_signal,prod_holding_signal
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-06,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-07,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-08,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-09,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-10,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-11,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2019-12,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-01,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-02,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-03,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-04,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-05,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-06,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-07,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-08,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-09,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-10,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-11,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2020-12,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-01,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-02,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-03,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-04,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-05,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-06,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-07,"TECL,TQQQ",TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-08,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-09,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-10,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-11,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2021-12,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-01,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-02,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-03,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-04,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-05,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-06,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-07,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-08,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-09,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-10,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-11,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2022-12,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-01,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-02,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-03,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-04,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-05,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-06,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-07,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-08,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-09,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-10,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-11,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2023-12,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-01,"TECL,TQQQ",TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-02,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-03,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-04,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-05,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-06,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-07,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-08,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-09,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-10,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-11,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2024-12,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-01,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-02,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-03,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-04,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-05,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-06,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-07,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-08,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-09,"TECL,TQQQ",TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-10,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-11,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2025-12,"TECL,TQQQ","TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2026-01,TMV,"TECL,TQQQ"
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2026-02,TMV,TMV
DM3_STMV_T2_Be_L0005,シン朱雀-鉄壁,2026-03,TMV,TMV
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-06,TQQQ,Cash
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-07,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-08,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-09,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-11,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2010-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-02,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-03,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-06,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-08,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-09,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-10,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-11,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2011-12,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-02,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-03,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-06,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-08,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-09,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-11,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2012-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-01,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-02,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-03,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-06,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-07,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-08,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-09,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-10,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-11,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2013-12,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-02,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-03,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-04,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-05,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-06,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-08,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-09,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-10,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-11,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2014-12,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-01,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-02,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-03,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-04,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-05,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-06,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-07,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-08,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-09,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-10,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-11,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2015-12,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-01,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-02,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-03,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-06,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-07,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-08,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-09,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-10,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-11,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2016-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-01,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-02,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-03,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-04,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-05,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-06,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-07,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-08,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-09,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-11,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2017-12,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-01,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-02,TECL,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-03,TQQQ,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-04,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-05,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-06,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-08,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-09,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-11,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2018-12,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-01,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-02,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-03,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-06,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-08,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-09,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-11,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2019-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-02,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-03,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-04,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-05,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-06,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-08,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-09,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-10,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-11,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2020-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-01,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-02,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-03,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-06,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-08,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-09,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-10,TECL,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-11,GLD,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2021-12,TECL,TECL
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-02,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-03,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-05,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-06,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-08,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-09,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-10,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-11,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2022-12,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-01,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-02,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-03,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-04,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-05,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-06,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-08,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-09,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-10,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-11,TECL,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2023-12,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-02,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-03,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-04,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-05,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-06,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-08,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-09,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-10,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-11,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2024-12,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-01,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-02,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-03,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-04,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-05,TQQQ,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-06,GLD,TQQQ
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-07,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-08,TECL,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-09,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-10,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-11,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2025-12,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2026-01,GLD,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2026-02,TQQQ,GLD
DM6_SGLD_T1_Qj_L0247,シン白虎-激攻,2026-03,TQQQ,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-06,"TECL,TQQQ",Cash
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-07,"TECL,TQQQ","TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-08,GLD,"TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-09,"TECL,TQQQ","TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-10,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-11,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2010-12,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-01,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-02,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-03,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-04,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-05,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-06,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-07,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-08,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-09,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-10,"TECL,TQQQ","TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-11,"TECL,TQQQ","TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2011-12,GLD,"TECL,TQQQ"
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-01,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-02,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-03,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-04,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-05,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-06,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-07,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-08,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-09,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-10,GLD,GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-11,"TECL,TQQQ",GLD
DM6_SGLD_T2_Qj_L0247,シン白虎-常勝,2012-12,GLD,GLD
